PT. BANK RAKYAT INDONESIA (PERSERO) TBK.,,,,,,,,,,,,,,,,,,BANK BRI,
"Jl. Jenderal Sudirman Kav. 44-46, Jakarta 10210",,,,,,,,,,,,,,,,,,,
"Telp. 021-5758965, 45, 64, 46   Fax. 021-5700914",,,,,,,,,,,,,,,Melayani  Dengan  Setulus  Hati,,,,
Account Statement,,,,,,,,,,,,,,,,,,,
Account No,,,:,0206-01-006511-30-6 ,,,,,,,,,,,,,,,
Account Name,,,:,PT LINTAS MARGA SEDAYA,,,,,,,,,,,,,,,
Account Status,,,:,Active,,,,,,,,,,,,,,,
Today Hold Balance,,,:,0.00,,,,,,,,,,,,,,,
Period,,,:,01/01/2021 - 18/01/2021,,,,,,,,,,,,,,,
DATE,TIME,REMARK,,,,DEBET,,,CREDIT,,Ledger,,,TELLER ID,,,,,
14/01/21,03:45:35,000001929570116 10098577 130121 00 00010 ,,,,0.00,,,"908,500.00",,"16,599,309,702.00",,,0852096   ,,,,,
14/01/21,03:45:35,000001929570116 10098578 130121 00 00005 ,,,,0.00,,,"219,000.00",,"16,598,401,202.00",,,0852096   ,,,,,
14/01/21,03:45:35,000001929570116 10098575 130121 02 00013 ,,,,0.00,,,"847,000.00",,"16,598,182,202.00",,,0852096   ,,,,,
14/01/21,03:45:35,000001929570116 10098577 130121 02 00006 ,,,,0.00,,,"501,500.00",,"16,597,335,202.00",,,0852096   ,,,,,
14/01/21,03:44:59,000001984600000 10098360 130121 00 00035 ,,,,0.00,,,"995,500.00",,"16,596,833,702.00",,,0852093   ,,,,,
14/01/21,03:44:59,000001984600000 10098361 130121 00 00017 ,,,,0.00,,,"506,000.00",,"16,595,838,202.00",,,0852093   ,,,,,
14/01/21,03:44:59,000001984600000 10098360 130121 01 00026 ,,,,0.00,,,"533,000.00",,"16,595,332,202.00",,,0852093   ,,,,,
14/01/21,03:44:59,000001984600000 10098361 130121 01 00011 ,,,,0.00,,,"317,500.00",,"16,594,799,202.00",,,0852093   ,,,,,
14/01/21,03:44:59,000001984600000 10098361 130121 02 00015 ,,,,0.00,,,"338,000.00",,"16,594,481,702.00",,,0852093   ,,,,,
14/01/21,03:44:59,000001984600000 10098360 130121 02 00020 ,,,,0.00,,,"455,500.00",,"16,594,143,702.00",,,0852093   ,,,,,
14/01/21,03:43:44,000001984600002 10098413 130121 00 00058 ,,,,0.00,,,"3,487,000.00",,"16,593,688,202.00",,,0852080   ,,,,,
14/01/21,03:43:44,000001984600002 10098414 130121 00 00050 ,,,,0.00,,,"2,470,000.00",,"16,590,201,202.00",,,0852080   ,,,,,
14/01/21,03:43:44,000001984600002 10098413 130121 01 00046 ,,,,0.00,,,"2,450,000.00",,"16,587,731,202.00",,,0852080   ,,,,,
14/01/21,03:43:44,000001984600002 10098414 130121 01 00001 ,,,,0.00,,,"17,500.00",,"16,585,281,202.00",,,0852080   ,,,,,
14/01/21,03:43:44,000001984600002 10098413 130121 02 00006 ,,,,0.00,,,"198,000.00",,"16,585,263,702.00",,,0852080   ,,,,,
14/01/21,03:43:44,000001984600002 10098414 130121 02 00005 ,,,,0.00,,,"275,000.00",,"16,585,065,702.00",,,0852080   ,,,,,
14/01/21,03:42:54,000001984600003 10098415 130121 00 00056 ,,,,0.00,,,"2,974,000.00",,"16,584,790,702.00",,,0852076   ,,,,,
14/01/21,03:42:54,000001984600003 10098418 130121 00 00055 ,,,,0.00,,,"2,886,000.00",,"16,581,816,702.00",,,0852076   ,,,,,
14/01/21,03:42:54,000001984600003 10098415 130121 02 00072 ,,,,0.00,,,"3,727,500.00",,"16,578,930,702.00",,,0852076   ,,,,,
14/01/21,03:40:45,000001929570262 10666171 130121 00 00015 ,,,,0.00,,,"1,271,500.00",,"16,575,203,202.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666152 130121 00 00020 ,,,,0.00,,,"1,661,000.00",,"16,573,931,702.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666154 130121 00 00025 ,,,,0.00,,,"2,334,000.00",,"16,572,270,702.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666172 130121 02 00011 ,,,,0.00,,,"872,000.00",,"16,569,936,702.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666155 130121 02 00010 ,,,,0.00,,,"785,000.00",,"16,569,064,702.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666172 130121 00 00006 ,,,,0.00,,,"555,500.00",,"16,568,279,702.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666170 130121 00 00002 ,,,,0.00,,,"123,000.00",,"16,567,724,202.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666156 130121 00 00004 ,,,,0.00,,,"430,000.00",,"16,567,601,202.00",,,0852057   ,,,,,
14/01/21,03:40:45,000001929570262 10666169 130121 00 00002 ,,,,0.00,,,"70,000.00",,"16,567,171,202.00",,,0852057   ,,,,,
14/01/21,03:40:44,000001929570262 10666153 130121 02 00007 ,,,,0.00,,,"657,000.00",,"16,567,101,202.00",,,0852057   ,,,,,
14/01/21,03:40:44,000001929570262 10666155 130121 00 00031 ,,,,0.00,,,"2,954,000.00",,"16,566,444,202.00",,,0852057   ,,,,,
14/01/21,03:40:44,000001929570262 10666157 130121 00 00041 ,,,,0.00,,,"3,659,000.00",,"16,563,490,202.00",,,0852057   ,,,,,
14/01/21,03:40:44,000001929570262 10666153 130121 00 00010 ,,,,0.00,,,"1,013,500.00",,"16,559,831,202.00",,,0852057   ,,,,,
14/01/21,03:40:44,000001929570262 10666170 130121 02 00010 ,,,,0.00,,,"936,000.00",,"16,558,817,702.00",,,0852057   ,,,,,
14/01/21,03:40:44,000001929570262 10666158 130121 00 00034 ,,,,0.00,,,"3,129,500.00",,"16,557,881,702.00",,,0852057   ,,,,,
14/01/21,03:40:43,000001929570262 10666156 130121 02 00034 ,,,,0.00,,,"2,816,500.00",,"16,554,752,202.00",,,0852057   ,,,,,
14/01/21,03:40:05,000001984600001 10098392 130121 02 00001 ,,,,0.00,,,"35,000.00",,"16,551,935,702.00",,,0852052   ,,,,,
14/01/21,03:40:05,000001984600001 10098390 130121 02 00026 ,,,,0.00,,,"785,000.00",,"16,551,900,702.00",,,0852052   ,,,,,
14/01/21,03:40:05,000001984600001 10098391 130121 02 00020 ,,,,0.00,,,"504,500.00",,"16,551,115,702.00",,,0852052   ,,,,,
14/01/21,03:40:04,000001984600001 10098392 130121 00 00071 ,,,,0.00,,,"2,939,500.00",,"16,550,611,202.00",,,0852052   ,,,,,
14/01/21,03:40:04,000001984600001 10098391 130121 00 00074 ,,,,0.00,,,"3,297,500.00",,"16,547,671,702.00",,,0852052   ,,,,,
14/01/21,03:40:04,000001984600001 10098390 130121 00 00008 ,,,,0.00,,,"237,000.00",,"16,544,374,202.00",,,0852052   ,,,,,
14/01/21,03:40:04,000001984600001 10098391 130121 01 00024 ,,,,0.00,,,"781,500.00",,"16,544,137,202.00",,,0852052   ,,,,,
14/01/21,03:40:04,000001984600001 10098390 130121 01 00011 ,,,,0.00,,,"263,000.00",,"16,543,355,702.00",,,0852052   ,,,,,
14/01/21,03:36:38,000001984600004 10098430 130121 00 00027 ,,,,0.00,,,"1,243,000.00",,"16,543,092,702.00",,,0852030   ,,,,,
14/01/21,03:36:38,000001984600004 10098429 130121 00 00044 ,,,,0.00,,,"1,463,500.00",,"16,541,849,702.00",,,0852030   ,,,,,
14/01/21,03:36:38,000001984600004 10098429 130121 02 00033 ,,,,0.00,,,"685,500.00",,"16,540,386,202.00",,,0852030   ,,,,,
14/01/21,03:36:38,000001984600004 10098430 130121 02 00002 ,,,,0.00,,,"27,000.00",,"16,539,700,702.00",,,0852030   ,,,,,
14/01/21,03:35:52,000001984600005 10098463 130121 00 00002 ,,,,0.00,,,"144,000.00",,"16,539,673,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098451 130121 00 00067 ,,,,0.00,,,"4,670,000.00",,"16,539,529,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098454 130121 00 00139 ,,,,0.00,,,"11,678,000.00",,"16,534,859,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098455 130121 00 00037 ,,,,0.00,,,"2,975,000.00",,"16,523,181,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098457 130121 00 00014 ,,,,0.00,,,"1,210,000.00",,"16,520,206,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098458 130121 00 00005 ,,,,0.00,,,"443,500.00",,"16,518,996,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098457 130121 01 00013 ,,,,0.00,,,"1,055,500.00",,"16,518,553,202.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098461 130121 00 00004 ,,,,0.00,,,"336,000.00",,"16,517,497,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098453 130121 01 00004 ,,,,0.00,,,"274,000.00",,"16,517,161,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098453 130121 02 00113 ,,,,0.00,,,"10,091,500.00",,"16,516,887,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098457 130121 02 00048 ,,,,0.00,,,"4,320,500.00",,"16,506,796,202.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098455 130121 02 00064 ,,,,0.00,,,"5,754,000.00",,"16,502,475,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098467 130121 00 00001 ,,,,0.00,,,"107,500.00",,"16,496,721,702.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098459 130121 00 00005 ,,,,0.00,,,"360,000.00",,"16,496,614,202.00",,,0852025   ,,,,,
14/01/21,03:35:51,000001984600005 10098454 130121 02 00001 ,,,,0.00,,,"72,000.00",,"16,496,254,202.00",,,0852025   ,,,,,
14/01/21,03:35:50,000001984600005 10098453 130121 00 00159 ,,,,0.00,,,"12,758,500.00",,"16,496,182,202.00",,,0852025   ,,,,,
13/01/21,15:46:20,000001929570262 10666153 130121 00 00002 ,,,,0.00,,,"284,500.00",,"16,483,423,702.00",,,0852057   ,,,,,
13/01/21,15:46:20,000001929570262 10666171 130121 00 00004 ,,,,0.00,,,"407,000.00",,"16,483,139,202.00",,,0852057   ,,,,,
13/01/21,15:46:20,000001929570262 10666153 130121 01 00001 ,,,,0.00,,,"79,000.00",,"16,482,732,202.00",,,0852057   ,,,,,
13/01/21,15:46:20,000001929570262 10666171 130121 01 00001 ,,,,0.00,,,"107,500.00",,"16,482,653,202.00",,,0852057   ,,,,,
13/01/21,15:46:20,000001929570262 10666172 130121 00 00004 ,,,,0.00,,,"338,000.00",,"16,482,545,702.00",,,0852057   ,,,,,
13/01/21,15:46:20,000001929570262 10666172 130121 01 00002 ,,,,0.00,,,"104,000.00",,"16,482,207,702.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666170 130121 00 00007 ,,,,0.00,,,"725,500.00",,"16,482,103,702.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666157 130121 01 00009 ,,,,0.00,,,"737,000.00",,"16,481,378,202.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666158 130121 01 00011 ,,,,0.00,,,"1,009,000.00",,"16,480,641,202.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666152 130121 00 00002 ,,,,0.00,,,"215,000.00",,"16,479,632,202.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666157 130121 00 00006 ,,,,0.00,,,"570,500.00",,"16,479,417,202.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666154 130121 00 00009 ,,,,0.00,,,"826,500.00",,"16,478,846,702.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666156 130121 01 00005 ,,,,0.00,,,"300,000.00",,"16,478,020,202.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666156 130121 00 00003 ,,,,0.00,,,"322,500.00",,"16,477,720,202.00",,,0852057   ,,,,,
13/01/21,15:46:19,000001929570262 10666155 130121 01 00010 ,,,,0.00,,,"1,259,000.00",,"16,477,397,702.00",,,0852057   ,,,,,
13/01/21,15:35:26,000001984600001 10098392 130121 00 00019 ,,,,0.00,,,"1,082,000.00",,"16,476,138,702.00",,,0852052   ,,,,,
13/01/21,15:35:26,000001984600001 10098390 130121 00 00004 ,,,,0.00,,,"152,500.00",,"16,475,056,702.00",,,0852052   ,,,,,
13/01/21,15:35:26,000001984600002 10098413 130121 00 00004 ,,,,0.00,,,"230,000.00",,"16,474,904,202.00",,,0852080   ,,,,,
13/01/21,15:35:26,000001984600002 10098414 130121 00 00002 ,,,,0.00,,,"91,000.00",,"16,474,674,202.00",,,0852080   ,,,,,
13/01/21,15:35:26,000001984600003 10098418 130121 00 00014 ,,,,0.00,,,"1,003,000.00",,"16,474,583,202.00",,,0852076   ,,,,,
13/01/21,15:35:26,000001984600003 10098415 130121 00 00020 ,,,,0.00,,,"1,141,000.00",,"16,473,580,202.00",,,0852076   ,,,,,
13/01/21,15:35:26,000001984600004 10098429 130121 00 00010 ,,,,0.00,,,"605,000.00",,"16,472,439,202.00",,,0852030   ,,,,,
13/01/21,15:35:26,000001984600005 10098454 130121 00 00017 ,,,,0.00,,,"1,442,000.00",,"16,471,834,202.00",,,0852025   ,,,,,
13/01/21,15:35:26,000001984600005 10098451 130121 00 00030 ,,,,0.00,,,"3,024,500.00",,"16,470,392,202.00",,,0852025   ,,,,,
13/01/21,15:35:26,000001984600005 10098453 130121 00 00016 ,,,,0.00,,,"1,369,000.00",,"16,467,367,702.00",,,0852025   ,,,,,
13/01/21,15:35:26,000001984600005 10098455 130121 00 00007 ,,,,0.00,,,"700,000.00",,"16,465,998,702.00",,,0852025   ,,,,,
13/01/21,15:35:26,000001984600005 10098457 130121 00 00001 ,,,,0.00,,,"13,500.00",,"16,465,298,702.00",,,0852025   ,,,,,
13/01/21,15:35:25,000001984600002 10098414 120121 00 00007 ,,,,0.00,,,"389,500.00",,"16,465,285,202.00",,,0852080   ,,,,,
13/01/21,15:35:25,000001984600002 10098413 120121 00 00028 ,,,,0.00,,,"1,498,000.00",,"16,464,895,702.00",,,0852080   ,,,,,
13/01/21,15:35:25,000001984600003 10098415 120121 00 00011 ,,,,0.00,,,"835,000.00",,"16,463,397,702.00",,,0852076   ,,,,,
13/01/21,15:35:25,000001984600003 10098418 120121 00 00005 ,,,,0.00,,,"361,000.00",,"16,462,562,702.00",,,0852076   ,,,,,
13/01/21,15:35:25,000001984600004 10098429 120121 00 00011 ,,,,0.00,,,"686,500.00",,"16,462,201,702.00",,,0852030   ,,,,,
13/01/21,15:35:25,000001984600004 10098430 120121 00 00003 ,,,,0.00,,,"165,500.00",,"16,461,515,202.00",,,0852030   ,,,,,
13/01/21,15:35:25,000001984600004 10098430 120121 03 00002 ,,,,0.00,,,"177,000.00",,"16,461,349,702.00",,,0852030   ,,,,,
13/01/21,15:35:25,000001984600005 10098453 120121 00 00041 ,,,,0.00,,,"3,219,500.00",,"16,461,172,702.00",,,0852025   ,,,,,
13/01/21,15:35:25,000001984600005 10098455 120121 00 00007 ,,,,0.00,,,"433,000.00",,"16,457,953,202.00",,,0852025   ,,,,,
13/01/21,15:35:25,000001984600005 10098454 120121 00 00010 ,,,,0.00,,,"1,131,500.00",,"16,457,520,202.00",,,0852025   ,,,,,
13/01/21,15:35:25,000001984600005 10098459 120121 00 00006 ,,,,0.00,,,"418,000.00",,"16,456,388,702.00",,,0852025   ,,,,,
13/01/21,15:35:25,000001984600005 10098451 120121 00 00008 ,,,,0.00,,,"824,500.00",,"16,455,970,702.00",,,0852025   ,,,,,
13/01/21,15:35:25,000001984600005 10098453 120121 03 00030 ,,,,0.00,,,"3,391,500.00",,"16,455,146,202.00",,,0852025   ,,,,,
13/01/21,15:35:25,000001984600000 10098361 130121 00 00004 ,,,,0.00,,,"214,500.00",,"16,451,754,702.00",,,0852093   ,,,,,
13/01/21,15:35:25,000001984600000 10098360 130121 00 00002 ,,,,0.00,,,"82,000.00",,"16,451,540,202.00",,,0852093   ,,,,,
13/01/21,15:35:25,000001984600001 10098391 130121 00 00010 ,,,,0.00,,,"669,500.00",,"16,451,458,202.00",,,0852052   ,,,,,
13/01/21,15:35:24,000001984600000 10098361 120121 00 00007 ,,,,0.00,,,"343,500.00",,"16,450,788,702.00",,,0852093   ,,,,,
13/01/21,15:35:24,000001984600000 10098360 120121 00 00007 ,,,,0.00,,,"147,500.00",,"16,450,445,202.00",,,0852093   ,,,,,
13/01/21,15:35:24,000001984600000 10098360 120121 03 00013 ,,,,0.00,,,"540,500.00",,"16,450,297,702.00",,,0852093   ,,,,,
13/01/21,15:35:24,000001984600001 10098392 120121 00 00025 ,,,,0.00,,,"1,689,500.00",,"16,449,757,202.00",,,0852052   ,,,,,
13/01/21,15:35:24,000001984600001 10098391 120121 00 00015 ,,,,0.00,,,"1,006,000.00",,"16,448,067,702.00",,,0852052   ,,,,,
13/01/21,15:35:24,000001984600001 10098391 120121 03 00024 ,,,,0.00,,,"1,121,000.00",,"16,447,061,702.00",,,0852052   ,,,,,
13/01/21,15:35:24,000001984600001 10098390 120121 00 00001 ,,,,0.00,,,"10,500.00",,"16,445,940,702.00",,,0852052   ,,,,,
13/01/21,15:31:58,000001929570262 10666153 130121 00 00007 ,,,,0.00,,,"936,500.00",,"16,445,930,202.00",,,0852057   ,,,,,
13/01/21,15:31:58,000001929570262 10666171 130121 00 00010 ,,,,0.00,,,"1,003,000.00",,"16,444,993,702.00",,,0852057   ,,,,,
13/01/21,15:31:58,000001929570262 10666157 130121 01 00028 ,,,,0.00,,,"2,554,500.00",,"16,443,990,702.00",,,0852057   ,,,,,
13/01/21,15:31:58,000001929570262 10666170 130121 00 00007 ,,,,0.00,,,"674,500.00",,"16,441,436,202.00",,,0852057   ,,,,,
13/01/21,15:31:58,000001929570262 10666171 130121 01 00002 ,,,,0.00,,,"215,000.00",,"16,440,761,702.00",,,0852057   ,,,,,
13/01/21,15:31:58,000001929570262 10666172 130121 01 00001 ,,,,0.00,,,"35,000.00",,"16,440,546,702.00",,,0852057   ,,,,,
13/01/21,15:31:58,000001929570262 10666155 130121 00 00001 ,,,,0.00,,,"61,500.00",,"16,440,511,702.00",,,0852057   ,,,,,
13/01/21,15:31:58,000001929570262 10666153 130121 01 00002 ,,,,0.00,,,"86,500.00",,"16,440,450,202.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666157 130121 00 00009 ,,,,0.00,,,"910,500.00",,"16,440,363,702.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666158 130121 01 00034 ,,,,0.00,,,"2,916,000.00",,"16,439,453,202.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666154 130121 00 00026 ,,,,0.00,,,"3,069,000.00",,"16,436,537,202.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666155 130121 01 00029 ,,,,0.00,,,"3,065,500.00",,"16,433,468,202.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666152 130121 00 00007 ,,,,0.00,,,"961,000.00",,"16,430,402,702.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666156 130121 00 00012 ,,,,0.00,,,"1,146,500.00",,"16,429,441,702.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666156 130121 01 00016 ,,,,0.00,,,"1,395,500.00",,"16,428,295,202.00",,,0852057   ,,,,,
13/01/21,15:31:57,000001929570262 10666172 130121 00 00010 ,,,,0.00,,,"995,500.00",,"16,426,899,702.00",,,0852057   ,,,,,
13/01/21,15:31:55,000001929570116 10098577 130121 00 00011 ,,,,0.00,,,"1,050,500.00",,"16,425,904,202.00",,,0852096   ,,,,,
13/01/21,15:31:55,000001929570116 10098575 130121 01 00017 ,,,,0.00,,,"1,323,500.00",,"16,424,853,702.00",,,0852096   ,,,,,
13/01/21,15:31:55,000001929570116 10098575 130121 00 00020 ,,,,0.00,,,"1,526,000.00",,"16,423,530,202.00",,,0852096   ,,,,,
13/01/21,15:31:55,000001929570116 10098578 130121 00 00008 ,,,,0.00,,,"464,500.00",,"16,422,004,202.00",,,0852096   ,,,,,
13/01/21,15:31:55,000001929570116 10098577 130121 01 00004 ,,,,0.00,,,"283,000.00",,"16,421,539,702.00",,,0852096   ,,,,,
13/01/21,11:46:01,PA NANANG-020601006511306 SETORAN HPT TGL 12JAN21 T:0206057:NEWBRINETSWEB,,,,0.00,,,"84,007,500.00",,"16,421,256,702.00",,,0206057   ,,,,,
13/01/21,07:16:05,000001929570262 10666153 130121 00 00019 ,,,,0.00,,,"2,209,500.00",,"16,337,249,202.00",,,0852057   ,,,,,
13/01/21,07:16:05,000001929570262 10666152 130121 00 00006 ,,,,0.00,,,"541,000.00",,"16,335,039,702.00",,,0852057   ,,,,,
13/01/21,07:16:04,000001929570262 10666154 130121 00 00032 ,,,,0.00,,,"3,432,500.00",,"16,334,498,702.00",,,0852057   ,,,,,
13/01/21,07:16:04,000001929570262 10666171 130121 00 00020 ,,,,0.00,,,"1,831,500.00",,"16,331,066,202.00",,,0852057   ,,,,,
13/01/21,07:16:04,000001929570262 10666169 130121 00 00009 ,,,,0.00,,,"757,000.00",,"16,329,234,702.00",,,0852057   ,,,,,
13/01/21,07:16:04,000001929570262 10666170 130121 00 00020 ,,,,0.00,,,"2,068,500.00",,"16,328,477,702.00",,,0852057   ,,,,,
13/01/21,07:16:03,000001929570116 10098577 130121 00 00003 ,,,,0.00,,,"105,000.00",,"16,326,409,202.00",,,0852096   ,,,,,
13/01/21,07:16:03,000001929570116 10098575 130121 00 00004 ,,,,0.00,,,"322,500.00",,"16,326,304,202.00",,,0852096   ,,,,,
13/01/21,07:16:03,000001929570116 10098578 130121 00 00005 ,,,,0.00,,,"624,000.00",,"16,325,981,702.00",,,0852096   ,,,,,
13/01/21,07:16:02,000001929570262 10666169 120121 03 00001 ,,,,0.00,,,"107,500.00",,"16,325,357,702.00",,,0852057   ,,,,,
13/01/21,07:16:02,000001929570262 10666158 120121 00 00001 ,,,,0.00,,,"107,500.00",,"16,325,250,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666158 120121 03 00043 ,,,,0.00,,,"4,082,000.00",,"16,325,142,702.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666155 120121 03 00060 ,,,,0.00,,,"6,041,000.00",,"16,321,060,702.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666157 120121 03 00048 ,,,,0.00,,,"4,793,500.00",,"16,315,019,702.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666156 120121 00 00017 ,,,,0.00,,,"1,659,500.00",,"16,310,226,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666171 120121 00 00007 ,,,,0.00,,,"512,500.00",,"16,308,566,702.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666170 120121 00 00009 ,,,,0.00,,,"878,000.00",,"16,308,054,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666154 120121 03 00009 ,,,,0.00,,,"794,000.00",,"16,307,176,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666156 120121 03 00027 ,,,,0.00,,,"2,416,000.00",,"16,306,382,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666157 120121 00 00002 ,,,,0.00,,,"186,500.00",,"16,303,966,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666154 120121 00 00017 ,,,,0.00,,,"1,800,500.00",,"16,303,779,702.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666152 120121 00 00009 ,,,,0.00,,,"814,000.00",,"16,301,979,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666153 120121 00 00012 ,,,,0.00,,,"1,577,000.00",,"16,301,165,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666153 120121 03 00003 ,,,,0.00,,,"167,500.00",,"16,299,588,202.00",,,0852057   ,,,,,
13/01/21,07:16:01,000001929570262 10666172 120121 00 00003 ,,,,0.00,,,"258,500.00",,"16,299,420,702.00",,,0852057   ,,,,,
13/01/21,07:15:57,000001929570116 10098577 120121 00 00004 ,,,,0.00,,,"202,500.00",,"16,299,162,202.00",,,0852096   ,,,,,
13/01/21,07:15:57,000001929570116 10098578 120121 00 00005 ,,,,0.00,,,"221,000.00",,"16,298,959,702.00",,,0852096   ,,,,,
13/01/21,07:15:57,000001929570116 10098575 120121 00 00009 ,,,,0.00,,,"672,000.00",,"16,298,738,702.00",,,0852096   ,,,,,
13/01/21,07:15:57,000001929570116 10098575 120121 03 00006 ,,,,0.00,,,"515,500.00",,"16,298,066,702.00",,,0852096   ,,,,,
13/01/21,04:55:28,EMONEYSETTLE10238918 12/01/21 52 ,,,,0.00,,,"58,000.00",,"16,297,551,202.00",,,0852046   ,,,,,
13/01/21,04:55:27,EMONEYSETTLE11011409 12/01/21 36 ,,,,0.00,,,"176,000.00",,"16,297,493,202.00",,,0852048   ,,,,,
13/01/21,04:55:27,EMONEYSETTLE11011406 12/01/21 21 ,,,,0.00,,,"137,000.00",,"16,297,317,202.00",,,0852051   ,,,,,
13/01/21,04:55:27,EMONEYSETTLE10238919 12/01/21 35 ,,,,0.00,,,"148,000.00",,"16,297,180,202.00",,,0852079   ,,,,,
13/01/21,04:55:22,EMONEYSETTLE10238924 12/01/21 73 ,,,,0.00,,,"107,500.00",,"16,297,032,202.00",,,0852038   ,,,,,
13/01/21,04:54:51,EMONEYSETTLE11011413 12/01/21 39 ,,,,0.00,,,"15,000.00",,"16,296,924,702.00",,,0852052   ,,,,,
13/01/21,04:53:42,EMONEYSETTLE10238924 12/01/21 72 ,,,,0.00,,,"136,000.00",,"16,296,909,702.00",,,0852038   ,,,,,
13/01/21,04:53:41,EMONEYSETTLE10238920 12/01/21 48 ,,,,0.00,,,"164,500.00",,"16,296,773,702.00",,,0852052   ,,,,,
13/01/21,04:53:36,EMONEYSETTLE10238919 12/01/21 34 ,,,,0.00,,,"105,000.00",,"16,296,609,202.00",,,0852079   ,,,,,
13/01/21,04:53:34,EMONEYSETTLE10238918 12/01/21 51 ,,,,0.00,,,"79,000.00",,"16,296,504,202.00",,,0852046   ,,,,,
13/01/21,04:52:25,EMONEYSETTLE10238919 12/01/21 33 ,,,,0.00,,,"400,000.00",,"16,296,425,202.00",,,0852079   ,,,,,
13/01/21,04:52:25,EMONEYSETTLE10238924 12/01/21 71 ,,,,0.00,,,"82,500.00",,"16,296,025,202.00",,,0852038   ,,,,,
13/01/21,04:52:23,EMONEYSETTLE10238919 12/01/21 32 ,,,,0.00,,,"158,000.00",,"16,295,942,702.00",,,0852079   ,,,,,
13/01/21,04:52:19,EMONEYSETTLE10238924 12/01/21 70 ,,,,0.00,,,"35,500.00",,"16,295,784,702.00",,,0852038   ,,,,,
13/01/21,04:52:19,EMONEYSETTLE10238919 12/01/21 31 ,,,,0.00,,,"80,500.00",,"16,295,749,202.00",,,0852079   ,,,,,
13/01/21,04:17:26,000001929570116 10098575 120121 02 00015 ,,,,0.00,,,"1,004,000.00",,"16,295,668,702.00",,,0852096   ,,,,,
13/01/21,04:17:26,000001929570116 10098577 120121 00 00011 ,,,,0.00,,,"957,500.00",,"16,294,664,702.00",,,0852096   ,,,,,
13/01/21,04:17:26,000001929570116 10098578 120121 00 00004 ,,,,0.00,,,"168,500.00",,"16,293,707,202.00",,,0852096   ,,,,,
